"RIGHT","LEFT","SCUTE.REMOVED","PIT.TAG/CWT/FLOY","STOCKING.LOCATION","HATCHERY","FEMALE","MALE","STOCK.DATE","SPAWN.DATE","YEAR.CLASS","NUMBERS.STOCKED","AGE.AT.STOCKING","YEARLING.EQUIVALENTS","RPMA"
"Purple","H-Black",NA,NA,"Fallon","Garrison","Mix","Mix",2008-09-29,2008-06-26,2008,61,"Fingerling",15,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","115557463A","4310556551",2008-09-29,2008-06-26,2008,166,"Fingerling",42,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","470A675627","115626162A",2008-09-29,2008-06-26,2008,987,"Fingerling",247,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","1F497F1801","115712453A",2008-09-29,2008-06-26,2008,285,"Fingerling",71,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","1F497F1801","1F4849755B",2008-09-29,2008-06-26,2008,216,"Fingerling",54,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","115559532A","1F4A13592B",2008-09-29,2008-06-26,2008,12,"Fingerling",3,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","115557463A","220E5E551E",2008-09-29,2008-06-26,2008,133,"Fingerling",33,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","115557463A","444334021A",2008-09-29,2008-06-26,2008,102,"Fingerling",26,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","1F497F1801","7F7D2D723D",2008-09-29,2008-06-26,2008,357,"Fingerling",89,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","115559532A","7F7D437250",2008-09-29,2008-06-26,2008,120,"Fingerling",30,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","470A675627","7F7E55466D",2008-09-29,2008-06-26,2008,629,"Fingerling",157,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","1F497F1801","7F7F066471",2008-09-29,2008-06-26,2008,4,"Fingerling",1,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","470A675627","7F7F066471",2008-09-29,2008-06-26,2008,775,"Fingerling",194,2
"Purple","H-Brown",NA,NA,"Forsyth","Garrison","Mix","Mix",2008-09-29,2008-06-26,2008,61,"Fingerling",15,2
"Purple","H-Yellow",NA,NA,"Intake","Garrison","115557463A","4310556551",2008-09-29,2008-06-26,2008,383,"Fingerling",96,2
"Purple","H-Yellow",NA,NA,"Intake","Garrison","470A675627","115626162A",2008-09-29,2008-06-26,2008,1631,"Fingerling",408,2
"Purple","H-Yellow",NA,NA,"Intake","Garrison","1F497F1801","115712453A",2008-09-29,2008-06-26,2008,563,"Fingerling",141,2
