"Date","No.Act","Alt1","Alt.1a","Alt.1b","Alt.2","Alt.2a","Alt.2b"
1971-06-27,16200,16100,16100,16200,16100,16100,16200
1971-06-28,16200,16100,16100,16200,16100,16100,16200
1971-06-29,16200,16100,16100,16200,16100,16100,16200
1971-06-30,16200,16100,16100,16200,16100,16100,16200
1971-07-01,16200,16100,16100,16200,16100,16100,16200
1971-07-02,16200,16100,16100,16200,16100,16100,16200
1971-07-03,16200,16100,16100,16200,16100,16100,16200
1971-07-04,16200,16100,16100,16200,16100,16100,16200
1971-07-05,16200,16100,16100,16200,16100,16100,16200
1971-07-06,16200,16100,16100,16200,16100,16100,16200
1971-07-07,16200,16100,16100,16200,16100,16100,16200
1971-07-08,16200,16100,16100,16200,16100,16100,16200
1971-07-09,16200,16100,16100,16200,16100,16100,16200
1971-07-10,16200,16100,16100,16200,16100,16100,16200
1971-07-11,16200,16100,16100,16200,16100,16100,16200
1971-07-12,16200,16100,16100,16200,16100,16100,16200
1971-07-13,16200,16100,16100,16200,16100,16100,16200
1971-07-14,16200,16100,16100,16200,16100,16100,16200
1971-07-15,16200,16100,16100,16200,16100,16100,16200
1971-07-16,16200,16100,16100,16200,16100,16100,16200
1971-07-17,16200,16100,16100,16200,16100,16100,16200
1971-07-18,16200,16100,16100,16200,16100,16100,16200
1971-07-19,16200,16100,16100,16200,16100,16100,16200
1971-07-20,16200,16100,16100,16200,16100,16100,16200
1971-07-21,16200,16100,16100,16200,16100,16100,16200
1971-07-22,16200,16100,16100,16200,16100,16100,16200
1971-07-23,16200,16100,16100,16200,16100,16100,16200
1971-07-24,16200,16100,16100,16200,16100,16100,16200
1971-07-25,16200,16100,16100,16200,16100,16100,16200
1971-07-26,16200,16100,16100,16200,16100,16100,16200
1971-07-27,16200,16100,16100,16200,16100,16100,16200
1971-07-28,16200,16100,16100,16200,16100,16100,16200
1971-07-29,16200,16100,16100,16200,16100,16100,16200
1971-07-30,16200,16100,16100,16200,16100,16100,16200
1971-07-31,16200,16100,16100,16200,16100,16100,16200
1972-06-01,14300,14300,14300,14300,14300,14300,14300
1972-06-02,14300,14300,14300,14300,14300,14300,14300
1972-06-03,14300,14300,14300,14300,14300,14300,14300
1972-06-04,14300,14300,14300,14300,14300,14300,14300
1972-06-05,14300,14300,14300,14300,14300,14300,14300
1972-06-06,14300,14300,14300,14300,14300,14300,14300
1972-06-07,14300,14300,14300,14300,14300,14300,14300
1972-06-08,14300,14300,14300,14300,14300,14300,14300
1972-06-09,14300,14300,14300,14300,14300,14300,14300
1972-06-10,14300,14300,14300,14300,14300,14300,14300
1972-06-11,14300,14300,14300,14300,14300,14300,14300
1972-06-12,14300,14300,14300,14300,14300,14300,14300
1972-06-13,14300,14300,14300,14300,14300,14300,14300
1972-06-14,14300,14300,14300,14300,14300,14300,14300
1972-06-15,14300,14300,14300,14300,14300,14300,14300
1972-06-16,14300,14300,14300,14300,14300,14300,14300
1972-06-17,14300,14300,14300,14300,14300,14300,14300
1972-06-18,14300,14300,14300,14300,14300,14300,14300
1972-06-19,14300,14300,14300,14300,14300,14300,14300
1972-06-20,14300,14300,14300,14300,14300,14300,14300
1972-06-21,14300,14300,14300,14300,14300,14300,14300
1972-06-22,14300,14300,14300,14300,14300,14300,14300
1972-06-23,14300,14300,14300,14300,14300,14300,14300
1972-06-24,14300,14300,14300,14300,14300,14300,14300
1972-06-25,14300,14300,14300,14300,14300,14300,14300
1972-06-26,14300,14300,14300,14300,14300,14300,14300
1972-06-27,11300,14300,14300,11300,14300,14300,11300
1972-06-28,8300,11300,11300,8300,11300,11300,8300
1972-06-29,5300,8300,8300,5300,8300,8300,5300
1972-06-30,5000,5300,5300,5000,5300,5300,5000
1972-07-01,5000,5000,5000,5000,5000,5000,5000
1972-07-02,5000,5000,5000,5000,5000,5000,5000
1972-07-03,5000,5000,5000,5000,5000,5000,5000
1972-07-04,5000,5000,5000,5000,5000,5000,5000
1972-07-05,5000,5000,5000,5000,5000,5000,5000
1972-07-06,5000,5000,5000,5000,5000,5000,5000
1972-07-07,6400,6400,6400,6400,6400,6400,6400
1972-07-08,6400,6400,6400,6400,6400,6400,6400
1972-07-09,6400,6400,6400,6400,6400,6400,6400
1972-07-10,6400,6400,6400,6400,6400,6400,6400
1972-07-11,6400,6400,6400,6400,6400,6400,6400
1972-07-12,6400,6400,6400,6400,6400,6400,6400
1972-07-13,6400,6400,6400,6400,6400,6400,6400
1972-07-14,6000,6000,6000,6000,6000,6000,6000
1972-07-15,7000,7000,7000,7000,7000,7000,7000
1972-07-16,6500,6500,6500,6500,6500,6500,6500
1972-07-17,7000,7000,7000,7000,7000,7000,7000
1972-07-18,6500,6500,6500,6500,6500,6500,6500
1972-07-19,6500,6500,6500,6500,6500,6500,6500
1972-07-20,6400,6400,6400,6400,6400,6400,6400
1972-07-21,6400,6400,6400,6400,6400,6400,6400
1972-07-22,6400,6400,6400,6400,6400,6400,6400
1972-07-23,6400,6400,6400,6400,6400,6400,6400
1972-07-24,6400,6400,6400,6400,6400,6400,6400
1972-07-25,6400,6400,6400,6400,6400,6400,6400
1972-07-26,6400,6400,6400,6400,6400,6400,6400
1972-07-27,6400,6400,6400,6400,6400,6400,6400
1972-07-28,6400,6400,6400,6400,6400,6400,6400
1972-07-29,6400,6400,6400,6400,6400,6400,6400
1972-07-30,6400,6400,6400,6400,6400,6400,6400
1972-07-31,5000,5000,5000,5000,5000,5000,5000
1973-06-01,11000,11700,15100,11100,11200,14800,12400
1973-06-02,11000,8900,12100,11100,8900,11800,12400
1973-06-03,11000,8700,9100,11100,8700,8800,12400
1973-06-04,11000,8600,8600,11100,8600,8600,12400
1973-06-05,11000,8600,8600,11100,8600,8600,12400
1973-06-06,11000,8600,8600,11100,8600,8600,12400
1973-06-07,11000,8600,8600,11100,8600,8600,12400
1973-06-08,11000,8600,8600,11100,8600,8600,12400
1973-06-09,11000,8600,8600,11100,8600,8600,12400
1973-06-10,11000,8600,8600,11100,8600,8600,12400
1973-06-11,11000,8900,8900,11100,8900,8900,12400
1973-06-12,11000,9000,9000,11100,9000,9000,12400
1973-06-13,11000,8900,8900,11100,8900,8900,12400
1973-06-14,11000,8900,8900,11100,8900,8900,10400
1973-06-15,11000,8900,8900,11100,8900,8900,10400
1973-06-16,11000,9000,9000,11100,9000,9000,10400
1973-06-17,11000,9000,9000,11100,9000,9000,10400
1973-06-18,11000,9000,9000,11100,9000,9000,10400
1973-06-19,11000,8600,8600,11100,8600,8600,10400
1973-06-20,11000,8100,8100,11100,8100,8100,10400
1973-06-21,11000,8100,8100,11100,8100,8100,10400
1973-06-22,11000,8300,8300,11100,8300,8300,10400
1973-06-23,11000,8200,8200,11100,8200,8200,10400
1973-06-24,11000,8200,8200,11100,8200,8200,10400
1973-06-25,11000,8200,8200,11100,8200,8200,10400
1973-06-26,11000,8400,8400,11100,8400,8400,10400
1973-06-27,11000,8800,8800,11100,8800,8800,10400
1973-06-28,11000,8700,8700,11100,8700,8700,10400
1973-06-29,11000,8600,8600,11100,8600,8600,10400
1973-06-30,10500,8500,8500,9100,8500,8500,8400
1973-07-01,10500,8400,8400,9100,8400,8400,8400
1973-07-02,10500,8400,8400,9100,8400,8400,8400
1973-07-03,10500,8900,8900,9100,8900,8900,8400
1973-07-04,10500,8700,8700,9100,8700,8700,8400
1973-07-05,10500,8500,8500,9100,8500,8500,8400
1973-07-06,10500,8300,8300,9100,8300,8300,8400
1973-07-07,10500,8200,8200,9100,8200,8200,8400
1973-07-08,10500,8300,8300,9100,8300,8300,8400
1973-07-09,10500,8300,8300,9100,8300,8300,8400
1973-07-10,10500,8400,8400,9100,8400,8400,8400
1973-07-11,10500,8500,8500,9100,8500,8500,8400
1973-07-12,10500,8500,8500,9100,8500,8500,8400
1973-07-13,10500,8500,8500,9100,8500,8500,8400
1973-07-14,9500,8500,8500,8100,8500,8500,7400
1973-07-15,9500,8500,8500,8100,8500,8500,7400
1973-07-16,9500,8500,8500,8100,8500,8500,7400
1973-07-17,9500,8500,8500,8100,8500,8500,7400
1973-07-18,9500,8500,8500,8100,8500,8500,7400
1973-07-19,9500,8500,8500,8100,8500,8500,7400
1973-07-20,9500,8800,8800,8100,8800,8800,7400
1973-07-21,9500,8800,8800,8100,8800,8800,7400
1973-07-22,9500,9000,9000,8100,9000,9000,7400
1973-07-23,9500,9000,9000,8100,9000,9000,7400
1973-07-24,9500,8900,8900,8100,8900,8900,7400
1973-07-25,9500,8900,8900,8100,8900,8900,7400
1973-07-26,9500,8800,8800,8100,8800,8800,7400
1973-07-27,9500,8800,8800,8100,8800,8800,7400
1973-07-28,9500,8800,8800,8100,8800,8800,7400
1973-07-29,9500,8800,8800,8100,8800,8800,7400
1973-07-30,9500,8800,8800,8100,8800,8800,7400
1973-07-31,9500,8800,8800,8100,8800,8800,7400
1974-06-01,11500,11500,15100,11500,11200,21000,11300
1974-06-02,11500,11500,15400,11500,11200,21300,11300
1974-06-03,11500,11500,13900,11500,11200,18300,11300
1974-06-04,11500,11500,10900,11500,11200,15300,11300
1974-06-05,11500,11500,7900,11500,11200,12300,11300
1974-06-06,11500,11500,6400,11500,11200,9300,11300
1974-06-07,11500,11500,6400,11500,11200,6400,11300
1974-06-08,11500,11500,6400,11500,11200,6400,11300
1974-06-09,11500,11500,7000,11500,11200,7000,11300
1974-06-10,11500,11500,6800,11500,11200,6800,11300
1974-06-11,11500,11500,7900,11500,11200,7900,11300
1974-06-12,11500,11500,7300,11500,11200,7300,11300
1974-06-13,11500,11500,7800,11500,11200,7800,11300
1974-06-14,11500,11500,7600,11500,11200,7600,11300
1974-06-15,11500,11500,8100,11500,11200,8100,11300
1974-06-16,11500,11500,8400,11500,11200,8400,11300
1974-06-17,11500,11500,8200,11500,11200,8200,11300
1974-06-18,11500,11500,8400,11500,11200,8400,11300
1974-06-19,11500,11500,8600,11500,11200,8600,11300
1974-06-20,11500,11500,8700,11500,11200,8700,11300
1974-06-21,11500,11500,8700,11500,11200,8700,11300
1974-06-22,11500,11500,8500,11500,11200,8500,11300
1974-06-23,11500,11500,8300,11500,11200,8300,11300
1974-06-24,11500,11500,7300,11500,11200,7300,11300
1974-06-25,11500,11500,6400,11500,11200,6400,11300
1974-06-26,11500,11500,6400,11500,11200,6400,11300
1974-06-27,11500,11500,6400,11500,11200,6400,11300
1974-06-28,11500,11500,7000,11500,11200,7000,11300
1974-06-29,11500,11500,6600,11500,11200,6600,11300
1974-06-30,11500,11500,7000,11500,11200,7000,11300
1974-07-01,11500,11500,7500,11500,11200,7500,11300
1974-07-02,11500,11500,8000,11500,11200,8000,11300
1974-07-03,11500,11500,8200,11500,11200,8200,11300
1974-07-04,11500,11500,8500,11500,11200,8500,11300
1974-07-05,11500,11500,8600,11500,11200,8600,11300
1974-07-06,11500,11500,8500,11500,11200,8500,11300
1974-07-07,11500,11500,8500,11500,11200,8500,11300
1974-07-08,11500,11500,8500,11500,11200,8500,11300
1974-07-09,11500,11500,8600,11500,11200,8600,11300
1974-07-10,11500,11500,8600,11500,11200,8600,11300
1974-07-11,11500,11500,8600,11500,11200,8600,11300
1974-07-12,11500,11500,7900,11500,11200,7900,11300
1974-07-13,11500,11500,7100,11500,11200,7100,11300
1974-07-14,11500,11500,7400,11500,11200,7400,11300
1974-07-15,11500,11500,8100,11500,11200,8100,11300
1974-07-16,11500,11500,8000,11500,11200,8000,11300
1974-07-17,11500,11500,8000,11500,11200,8000,11300
1974-07-18,11500,11500,8200,11500,11200,8200,11300
1974-07-19,11500,11500,8800,11500,11200,8800,11300
1974-07-20,11500,11500,8800,11500,11200,8800,11300
1974-07-21,11500,11500,8800,11500,11200,8800,11300
1974-07-22,11500,11500,8800,11500,11200,8800,11300
1974-07-23,11500,11500,8600,11500,11200,8600,11300
1974-07-24,11500,11500,8600,11500,11200,8600,11300
1974-07-25,11500,11500,8600,11500,11200,8600,11300
1974-07-26,11500,11500,8800,11500,11200,8800,11300
1974-07-27,11500,11500,8800,11500,11200,8800,11300
1974-07-28,11500,11500,8800,11500,11200,8800,11300
1974-07-29,11500,11500,8800,11500,11200,8800,11300
1974-07-30,11500,11500,8900,11500,11200,8900,11300
1974-07-31,11500,11500,9000,11500,11200,9000,11300
1975-06-01,15100,15000,15000,15100,15000,14800,15100
1975-06-02,15100,15000,15000,15100,15000,14800,15100
1975-06-03,15100,15000,15000,15100,15000,14800,15100
1975-06-04,15100,15000,15000,15100,15000,14800,15100
1975-06-05,15100,15000,15000,15100,15000,14800,15100
1975-06-06,15100,15000,15000,15100,15000,14800,15100
1975-06-07,15100,15000,15000,15100,15000,14800,15100
1975-06-08,15100,15000,15000,15100,15000,14800,15100
1975-06-09,15100,15000,15000,15100,15000,14800,15100
1975-06-10,15100,15000,15000,15100,15000,14800,15100
1975-06-11,15100,15000,15000,15100,15000,14800,15100
1975-06-12,15100,15000,15000,15100,15000,14800,15100
1975-06-13,15100,15000,15000,15100,15000,14800,15100
1975-06-14,15100,15000,15000,15100,15000,14800,15100
1975-06-15,15100,15000,15000,15100,15000,14800,15100
1975-06-16,15100,15000,15000,15100,15000,14800,15100
1975-06-17,15100,15000,15000,15100,15000,14800,15100
1975-06-18,15100,15000,15000,15100,15000,14800,15100
1975-06-19,15100,15000,15000,15100,15000,14800,15100
1975-06-20,15100,15000,15000,15100,15000,14800,15100
1975-06-21,15100,15000,15000,15100,15000,14800,15100
1975-06-22,15100,15000,15000,15100,15000,14800,15100
1975-06-23,15500,15000,15000,15500,15000,15000,15500
1975-06-24,15500,15000,15000,15500,15000,15000,15500
1975-06-25,15500,15000,15000,15500,15000,15000,15500
1975-06-26,15500,15000,15000,15500,15000,15000,15500
1975-06-27,15500,15000,15000,15500,15000,15000,15500
1975-06-28,15500,15000,15000,15500,15000,15000,15500
1975-06-29,15500,15000,15000,15500,15000,15000,15500
1975-06-30,18700,18500,18500,18700,18600,18400,18700
1975-07-01,25000,18500,18500,25000,19000,18500,25000
1975-07-02,31000,24500,24500,31000,25000,24500,31000
1975-07-03,31000,30500,30500,31000,31000,24500,31000
1975-07-04,31000,30500,30500,31000,31000,24500,31000
1975-07-05,31000,30500,30500,31000,31000,30500,31000
1975-07-06,37000,36500,36500,37000,37000,36500,37000
1975-07-07,37000,36500,36500,37000,37000,36500,37000
1975-07-08,37000,36500,36500,37000,37000,36500,37000
1975-07-09,37000,36500,36500,37000,37000,36500,37000
1975-07-10,37000,36500,36500,37000,37000,36500,37000
1975-07-11,37000,36500,36500,37000,37000,36500,37000
1975-07-12,37000,36500,36500,37000,37000,36500,37000
1975-07-13,37000,36500,36500,37000,37000,36500,37000
1975-07-14,37000,36500,36500,37000,37000,36500,37000
1975-07-15,37000,36500,36500,37000,37000,36500,37000
1975-07-16,37000,36500,36500,37000,37000,36500,37000
1975-07-17,37000,36500,36500,37000,37000,36500,37000
1975-07-18,37000,36500,36500,37000,37000,36500,37000
1975-07-19,37000,36500,36500,37000,37000,36500,37000
1975-07-20,37000,36500,36500,37000,37000,36500,37000
1975-07-21,37000,36500,36500,37000,37000,36500,37000
1975-07-22,37000,36500,36500,37000,37000,36500,37000
1975-07-23,37000,36500,36500,37000,37000,36500,37000
1975-07-24,37000,36500,36500,37000,37000,36500,37000
1975-07-25,37000,36500,36500,37000,37000,36500,37000
1975-07-26,37000,36500,36500,37000,37000,36500,37000
1975-07-27,37000,36500,36500,37000,37000,36500,37000
1975-07-28,37000,36500,36500,37000,37000,36500,37000
1975-07-29,37000,36500,36500,37000,37000,36500,37000
1975-07-30,37000,36500,36500,37000,37000,36500,37000
1975-07-31,37000,36500,36500,37000,37000,36500,37000
1976-06-01,18700,18700,8700,18700,18700,14800,18700
1976-06-02,18700,18700,8700,18700,18700,11800,18700
1976-06-03,18700,18700,8300,18700,18700,8800,18700
1976-06-04,18700,18700,8100,18700,18700,8100,18700
1976-06-05,18700,18700,7700,18700,18700,7700,18700
1976-06-06,18700,18700,7000,18700,18700,7000,18700
1976-06-07,18700,18700,7300,18700,18700,7300,18700
1976-06-08,18700,18700,7800,18700,18700,7800,18700
1976-06-09,18700,18700,8000,18700,18700,8000,18700
1976-06-10,18700,18700,7800,18700,18700,7800,18700
1976-06-11,18700,18700,7800,18700,18700,7800,18700
1976-06-12,18700,18700,7800,18700,18700,7800,18700
1976-06-13,18700,18700,7100,18700,18700,7100,18700
1976-06-14,18700,18700,6400,18700,18700,6400,18700
1976-06-15,18700,18700,6500,18700,18700,6500,18700
1976-06-16,18700,18700,8400,18700,18700,8400,18700
1976-06-17,18700,18700,7700,18700,18700,7700,18700
1976-06-18,18700,18700,7400,18700,18700,7400,18700
1976-06-19,18700,18700,7400,18700,18700,7400,18700
1976-06-20,18700,18700,7200,18700,18700,7200,18700
1976-06-21,18700,18700,7300,18700,18700,7300,18700
1976-06-22,18700,18700,7300,18700,18700,7300,18700
1976-06-23,18700,18700,7300,18700,18700,7300,18700
1976-06-24,18700,18700,7200,18700,18700,7200,18700
1976-06-25,18700,18700,7000,18700,18700,7000,18700
1976-06-26,18700,18700,6800,18700,18700,6800,18700
1976-06-27,18700,18700,6700,18700,18700,6700,18700
1976-06-28,18700,18700,7100,18700,18700,7100,18700
1976-06-29,18700,18700,7400,18700,18700,7400,18700
1976-06-30,18700,18700,7400,18700,18700,7400,18700
1976-07-01,18700,18700,7400,18700,18700,7500,18700
1976-07-02,18700,18700,8600,18700,18700,8600,18700
1976-07-03,18700,18700,9000,18700,18700,9000,18700
1976-07-04,18700,18700,9000,18700,18700,9000,18700
1976-07-05,18700,18700,9000,18700,18700,9000,18700
1976-07-06,18700,18700,9000,18700,18700,9000,18700
1976-07-07,18700,18700,9000,18700,18700,9000,18700
1976-07-08,18700,18700,9000,18700,18700,9000,18700
1976-07-09,18700,18700,9000,18700,18700,9000,18700
1976-07-10,18700,18700,9000,18700,18700,9000,18700
1976-07-11,18700,18700,9000,18700,18700,9000,18700
1976-07-12,18700,18700,9000,18700,18700,9000,18700
1976-07-13,18700,18700,9000,18700,18700,9000,18700
1976-07-14,18700,18700,9000,18700,18700,9000,18700
1976-07-15,18700,18700,9000,18700,18700,9000,18700
1976-07-16,18700,18700,9000,18700,18700,9000,18700
1976-07-17,18700,18700,9000,18700,18700,9000,18700
1976-07-18,18700,18700,9000,18700,18700,9000,18700
1976-07-19,18700,18700,9000,18700,18700,9000,18700
1976-07-20,18700,18700,9000,18700,18700,9000,18700
1976-07-21,18700,18700,9000,18700,18700,9000,18700
1976-07-22,18700,18700,9000,18700,18700,9000,18700
1976-07-23,18700,18700,9000,18700,18700,9000,18700
1976-07-24,18700,18700,9000,18700,18700,9000,18700
1976-07-25,18700,18700,9000,18700,18700,9000,18700
1976-07-26,18700,18700,9000,18700,18700,9000,18700
1976-07-27,18700,18700,9000,18700,18700,9000,18700
1976-07-28,18700,18700,9100,18700,18700,9100,18700
1976-07-29,18700,18700,9500,18700,18700,9500,18700
1976-07-30,18700,18700,9500,18700,18700,9500,18700
1976-07-31,18700,18700,9500,18700,18700,9500,18700
1977-06-01,9300,8900,8900,9000,9300,9300,15500
1977-06-02,9300,8900,8900,9000,9300,9300,15992.842873926
1977-06-03,9300,8900,8900,9000,9300,9300,15823.9814541531
1977-06-04,9300,8900,8900,9000,9300,9300,15678.7978308525
1977-06-05,9300,8900,8900,9000,9300,9300,15557.9740499818
1977-06-06,9300,8900,8900,9000,9300,9300,15471.9295461519
1977-06-07,9300,8900,8900,9000,9300,9300,15449.7212504504
1977-06-08,9300,8900,8900,9000,9300,9300,15448.4861332645
1977-06-09,9300,8900,8900,9000,9300,9300,15447.2661827541
1977-06-10,9300,8900,8900,9000,9300,9300,15446.0550409526
1977-06-11,9300,8900,8900,9000,9300,9300,15444.9237692553
1977-06-12,9300,8900,8900,9000,9300,9300,15443.9175250379
1977-06-13,9300,8900,8900,9000,9300,9300,15443.0270085805
1977-06-14,9300,8900,8900,9000,9300,9300,15442.2210562419
1977-06-15,9300,8900,8900,9000,9300,9300,15441.4876231815
1977-06-16,9300,8900,8900,9000,9300,9300,15440.7762069
1977-06-17,9300,8900,8900,9000,9300,9300,15439.9627729941
1977-06-18,9300,8900,8900,9000,9300,9300,15438.9357738422
1977-06-19,9300,8900,8900,9000,9300,9300,12438.9357738422
1977-06-20,9300,8900,8900,9000,9300,9300,9438.93577384225
1977-06-21,9300,8900,8900,9000,9300,9300,8438.93577384225
1977-06-22,9300,8900,8900,9000,9300,9300,8438.93577384225
1977-06-23,9300,8900,8900,9000,9300,9300,8438.93577384225
1977-06-24,9300,8900,8900,9000,9300,9300,8438.93577384225
1977-06-25,9300,8900,8900,9000,9300,9300,8438.93577384225
1977-06-26,9300,8900,8900,9000,9300,9300,8438.93577384225
1977-06-27,9300,8900,8900,9000,9300,9300,8438.93577384225
1977-06-28,9300,8900,8900,9000,9300,9300,8338.93577384225
1977-06-29,9300,8900,8900,9000,9300,9300,8538.93577384225
1977-06-30,9300,8900,8900,9000,9300,9300,8738.93577384225
1977-07-01,9300,8900,8900,9000,9300,9300,8738.93577384225
1977-07-02,9300,8900,8900,9000,9300,9300,9038.93577384225
1977-07-03,9300,8900,8900,9000,9300,9300,8938.93577384225
1977-07-04,9300,8900,8900,9000,9300,9300,8838.93577384225
1977-07-05,9300,8900,8900,9000,9300,9300,8838.93577384225
1977-07-06,9300,8900,8900,9000,9300,9300,9638.93577384225
1977-07-07,9300,8900,8900,9000,9300,9300,9238.93577384225
1977-07-08,9300,8900,8900,9000,9300,9300,9238.93577384225
1977-07-09,9300,8900,8900,9000,9300,9300,9238.93577384225
1977-07-10,9300,8900,8900,9000,9300,9300,8738.93577384225
1977-07-11,9300,8900,8900,9000,9300,9300,8538.93577384225
1977-07-12,9300,8900,8900,9000,9300,9300,8538.93577384225
1977-07-13,9300,8900,8900,9000,9300,9300,8938.93577384225
1977-07-14,9300,8900,8900,9000,9300,9300,8838.93577384225
1977-07-15,9300,8900,8900,9000,9300,9300,8838.93577384225
1977-07-16,9300,8900,8900,9000,9300,9300,8838.93577384225
1977-07-17,9300,8900,8900,9000,9300,9300,8738.93577384225
1977-07-18,9300,8900,8900,9000,9300,9300,8738.93577384225
1977-07-19,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-20,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-21,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-22,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-23,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-24,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-25,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-26,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-27,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-28,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-29,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-30,9300,8900,8900,9000,9300,9300,8638.93577384225
1977-07-31,9300,8900,8900,9000,9300,9300,8638.93577384225
1978-06-01,11800,11800,11800,11700,11500,11800,11400
1978-06-02,11800,11800,11800,11700,11500,11800,11400
1978-06-03,11800,11800,11800,11700,11500,11800,11400
1978-06-04,11800,11800,11800,11700,11500,11800,11400
1978-06-05,11800,11800,11800,11700,11500,11800,11400
1978-06-06,11800,11800,11800,11700,11500,11800,11400
1978-06-07,11800,11800,11800,11700,11500,11800,11400
1978-06-08,11800,11800,11800,11700,11500,11800,11400
1978-06-09,11800,11800,11800,11700,11500,11800,11400
1978-06-10,11800,11800,11800,11700,11500,11800,11400
1978-06-11,11800,11800,11800,11700,11500,11800,11400
1978-06-12,11800,11800,11800,11700,11500,11800,11400
1978-06-13,11800,11800,11800,11700,11500,11800,11400
1978-06-14,11800,11800,11800,11700,11500,11800,11400
1978-06-15,11800,11800,11800,11700,11500,11800,11400
1978-06-16,11800,11800,11800,11700,11500,11800,11400
1978-06-17,11800,11800,11800,11700,11500,11800,11400
1978-06-18,11800,11800,11800,11700,11500,11800,11400
1978-06-19,11800,11800,11800,11700,11500,11800,11400
1978-06-20,11800,11800,11800,11700,11500,11800,11400
1978-06-21,11800,11800,11800,11700,11500,11800,11400
1978-06-22,11800,11800,11800,11700,11500,11800,11400
1978-06-23,11800,11800,11800,11700,11500,11800,11400
1978-06-24,11800,11800,11800,11700,11500,11800,11400
1978-06-25,11800,11800,11800,11700,11500,11800,11400
1978-06-26,11800,11800,11800,11700,11500,11800,11400
1978-06-27,11800,11800,11800,11700,11500,11800,11400
1978-06-28,11800,11800,11800,11700,11500,11800,11400
1978-06-29,11800,11800,11800,11700,11500,11800,11400
1978-06-30,11800,11800,11800,11700,11500,11800,11400
1978-07-01,11800,11800,11800,11700,11500,11800,11400
1978-07-02,11800,11800,11800,11700,11500,11800,11400
1978-07-03,11800,11800,11800,11700,11500,11800,11400
1978-07-04,11800,11800,11800,11700,11500,11800,11400
1978-07-05,11800,11800,11800,11700,11500,11800,11400
1978-07-06,11800,11800,11800,11700,11500,11800,11400
1978-07-07,11800,11800,11800,11700,11500,11800,11400
1978-07-08,11800,11800,11800,11700,11500,11800,11400
1978-07-09,11800,11800,11800,11700,11500,11800,11400
1978-07-10,11800,11800,11800,11700,11500,11800,11400
1978-07-11,11800,11800,11800,11700,11500,11800,8400
1978-07-12,11800,11800,11800,11700,8500,11800,5400
1978-07-13,11800,11800,11800,11700,5500,11800,5000
1978-07-14,11800,11800,11800,11700,5000,11800,5000
1978-07-15,11800,8800,8800,8700,5000,11800,5000
1978-07-16,8800,5800,5800,5700,5000,8800,5000
1978-07-17,5800,5000,5000,5000,5000,5800,5000
1978-07-18,5000,5000,5000,5000,5000,5000,5000
1978-07-19,5000,5000,5000,5000,5000,5000,5000
1978-07-20,5000,5000,5000,5000,5000,5000,5000
1978-07-21,5000,5000,5000,5000,5000,5000,5000
1978-07-22,5000,5000,5000,5000,5000,5000,5000
1978-07-23,5000,5000,5000,5000,5000,5000,5000
1978-07-24,5000,5000,5000,5000,5000,5000,5000
1978-07-25,5000,5000,5000,5000,5000,5000,5000
1978-07-26,5000,5000,5000,5000,5000,5000,5000
1978-07-27,5000,5000,5000,5000,5000,5000,5000
1978-07-28,5000,5000,5000,5000,5000,5000,5000
1978-07-29,5000,5000,5000,5000,5000,5000,5000
1978-07-30,5000,5000,5000,5000,5000,5000,5000
1978-07-31,5000,5000,5000,5000,5000,5000,5000
1979-06-01,16700,16700,16600,16600,16700,16700,16700
1979-06-02,17000,17000,16600,16600,17000,17000,17000
1979-06-03,17000,17000,16600,16600,17000,17000,17000
1979-06-04,17000,17000,16600,16600,17000,17000,17000
1979-06-05,17000,17000,16600,16600,17000,17000,17000
1979-06-06,17000,17000,16600,16600,17000,17000,17000
1979-06-07,17000,17000,16600,16600,17000,17000,17000
1979-06-08,17000,17000,16600,16600,17000,17000,17000
1979-06-09,17000,17000,16600,16600,17000,17000,17000
1979-06-10,17000,17000,16600,16600,17000,17000,17000
1979-06-11,17000,17000,16600,16600,17000,17000,17000
1979-06-12,17000,17000,16600,16600,17000,17000,17000
1979-06-13,17000,17000,16600,16600,17000,17000,17000
1979-06-14,17000,17000,16600,16600,17000,17000,17000
1979-06-15,17000,17000,16600,16600,17000,17000,17000
1979-06-16,17000,16700,16600,16600,17000,17000,17000
1979-06-17,16700,16700,16600,16600,16700,16700,16700
1979-06-18,16700,16700,16600,16600,16700,16700,16700
1979-06-19,16700,16700,16600,16600,16700,16700,16700
1979-06-20,16700,16700,16600,16600,16700,16700,16700
1979-06-21,16700,16700,16600,16600,16700,16700,16700
1979-06-22,16700,16700,16600,16600,16700,16700,16700
1979-06-23,16700,16700,16600,16600,16700,16700,16700
1979-06-24,16700,16700,16600,16600,16700,16700,16700
1979-06-25,16700,16700,16600,16600,16700,16700,16700
