"Date","No.Act","Alt1","Alt.1a","Alt.1b","Alt.2","Alt.2a","Alt.2b"
1982-11-01,17000,15900,17100,18400,10700,10500,13000
1982-11-02,17000,15900,17100,18400,10700,10500,13000
1982-11-03,17000,15900,17100,18400,10700,10500,13000
1982-11-04,17000,15900,17100,18400,10700,10500,13000
1982-11-05,17000,15900,17100,18400,10700,10500,13000
1982-11-06,17000,15900,17100,18400,10700,10500,13000
1982-11-07,17000,15900,17100,18400,10700,10500,13000
1982-11-08,17000,15900,17100,18400,10700,10500,13000
1982-11-09,17000,15900,17100,18400,10700,10500,13000
1982-11-10,17000,15900,17100,18400,10700,10500,13000
1982-11-11,17000,15900,17100,18400,10700,10500,13000
1982-11-12,17000,15900,17100,18400,10700,10500,13000
1982-11-13,17000,15900,17100,18400,10700,10500,13000
1982-11-14,22000,20700,22100,23600,15200,13400,17700
1982-11-15,22000,20700,22100,23600,15200,13400,17700
1982-11-16,22000,20700,22100,23600,15200,13400,17700
1982-11-17,22000,20700,22100,23600,15200,13400,17700
1982-11-18,22000,20700,22100,23600,15200,13400,17700
1982-11-19,22000,20700,22100,23600,15200,13400,17700
1982-11-20,22000,20700,22100,23600,15200,13400,17700
1982-11-21,22000,20700,22100,23600,15200,13400,17700
1982-11-22,22000,20700,22100,23600,15200,13400,17700
1982-11-23,22000,20700,22100,23600,15200,13400,17700
1982-11-24,22000,20700,22100,23600,15200,13400,17700
1982-11-25,22000,20700,22100,23600,15200,13400,17700
1982-11-26,22000,20700,22100,23600,15200,13400,17700
1982-11-27,22000,20700,22100,23600,15200,13400,17700
1982-11-28,22000,20700,22100,23600,15200,13400,17700
1982-11-29,22000,20700,22100,23600,15200,13400,17700
1982-11-30,19000,17700,19100,20600,12200,10400,14700
1982-12-01,16000,14700,16100,17600,10300,10300,11700
1982-12-02,13000,11700,13100,14600,10300,10300,10300
1982-12-03,10200,10200,10300,11600,10300,10300,10300
1982-12-04,10200,10200,10300,10200,10300,10300,10300
1982-12-05,10200,10200,10300,10200,10300,10300,10300
1982-12-06,10200,10200,10300,10200,10300,10300,10300
1982-12-07,10200,10200,10300,10200,10300,10300,10300
1982-12-08,10200,10200,10300,10200,10300,10300,10300
1982-12-09,10200,10200,10300,10200,10300,10300,10300
1982-12-10,10200,10200,10300,10200,10300,10300,10300
1982-12-11,10200,10200,10300,10200,10300,10300,10300
1982-12-12,10200,10200,10300,10200,10300,10300,10300
1982-12-13,10200,10200,10300,10200,10300,10300,10300
1982-12-14,9600,9700,9600,9500,9900,10000,9800
1982-12-15,9600,9700,9600,9500,9900,10000,9800
1982-12-16,9600,9700,9600,9500,9900,10000,9800
1982-12-17,9600,9700,9600,9500,9900,10000,9800
1982-12-18,9600,9700,9600,9500,9900,10000,9800
1982-12-19,9600,9700,9600,9500,9900,10000,9800
1982-12-20,9600,9700,9600,9500,9900,10000,9800
1982-12-21,9600,9700,9600,9500,9900,10000,9800
1982-12-22,9600,9700,9600,9500,9900,10000,9800
1982-12-23,9600,9700,9600,9500,9900,10000,9800
1982-12-24,9600,9700,9600,9500,9900,10000,9800
1982-12-25,9600,9700,9600,9500,9900,10000,9800
1982-12-26,9600,9700,9600,9500,9900,10000,9800
1982-12-27,9600,9700,9600,9500,9900,10000,9800
1982-12-28,9600,9700,9600,9500,9900,10000,9800
1982-12-29,9600,9700,9600,9500,9900,10000,9800
1982-12-30,9600,9700,9600,9500,9900,10000,9800
1982-12-31,8100,8200,8100,8000,8500,8500,8400
1983-01-01,8100,8200,8100,8000,8500,8500,8400
1983-01-02,8100,8200,8100,8000,8500,8500,8400
1983-01-03,8100,8200,8100,8000,8500,8500,8400
1983-01-04,8100,8200,8100,8000,8500,8500,8400
1983-01-05,8100,8200,8100,8000,8500,8500,8400
1983-01-06,8100,8200,8100,8000,8500,8500,8400
1983-01-07,8100,8200,8100,8000,8500,8500,8400
1983-01-08,8100,8200,8100,8000,8500,8500,8400
1983-01-09,8100,8200,8100,8000,8500,8500,8400
1983-01-10,8100,8200,8100,8000,8500,8500,8400
1983-01-11,8100,8200,8100,8000,8500,8500,8400
1983-01-12,8100,8200,8100,8000,8500,8500,8400
1983-01-13,8100,8200,8100,8000,8500,8500,8400
1983-01-14,8100,8200,8100,8000,8500,8500,8400
1983-01-15,8100,8200,8100,8000,8500,8500,8400
1983-01-16,8100,8200,8100,8000,8500,8500,8400
1983-01-17,8100,8200,8100,8000,8500,8500,8400
1983-01-18,8100,8200,8100,8000,8500,8500,8400
1983-01-19,8100,8200,8100,8000,8500,8500,8400
1983-01-20,8100,8200,8100,8000,8500,8500,8400
1983-01-21,8100,8200,8100,8000,8500,8500,8400
1983-01-22,8100,8200,8100,8000,8500,8500,8400
1983-01-23,8100,8200,8100,8000,8500,8500,8400
1983-01-24,8100,8200,8100,8000,8500,8500,8400
1983-01-25,8100,8200,8100,8000,8500,8500,8400
1983-01-26,8100,8200,8100,8000,8500,8500,8400
1983-01-27,8100,8200,8100,8000,8500,8500,8400
1983-01-28,8100,8200,8100,8000,8500,8500,8400
1983-01-29,8100,8200,8100,8000,8500,8500,8400
1983-01-30,8100,8200,8100,8000,8500,8500,8400
1983-01-31,8100,8200,8100,8000,8500,8500,8400
1983-02-01,8100,8200,8100,8000,8500,8500,8400
1983-02-02,8100,8200,8100,8000,8500,8500,8400
1983-02-03,8100,8200,8100,8000,8500,8500,8400
1983-02-04,8100,8200,8100,8000,8500,8500,8400
1983-02-05,8100,8200,8100,8000,8500,8500,8400
1983-02-06,8100,8200,8100,8000,8500,8500,8400
1983-02-07,8100,8200,8100,8000,8500,8500,8400
1983-02-08,8100,8200,8100,8000,8500,8500,8400
1983-02-09,8100,8200,8100,8000,8500,8500,8400
1983-02-10,8100,8200,8100,8000,8500,8500,8400
1983-02-11,8100,8200,8100,8000,8500,8500,8400
1983-02-12,8100,8200,8100,8000,8500,8500,8400
1983-02-13,8100,8200,8100,8000,8500,8500,8400
1983-02-14,8100,8200,8100,8000,8500,8500,8400
1983-02-15,8100,8200,8100,8000,8500,8500,8400
1983-02-16,8100,8200,8100,8000,8500,8500,8400
1983-02-17,8100,8200,8100,8000,8500,8500,8400
1983-02-18,8100,8200,8100,8000,8500,8500,8400
1983-02-19,8100,8200,8100,8000,8500,8500,8400
1983-02-20,8100,8200,8100,8000,8500,8500,8400
1983-02-21,8100,8200,8100,8000,8500,8500,8400
1983-02-22,8100,8200,8100,8000,8500,8500,8400
1983-02-23,8100,8200,8100,8000,8500,8500,8400
1983-02-24,8100,8200,8100,8000,8500,8500,8400
1983-02-25,8100,8200,8100,8000,8500,8500,8400
1983-02-26,8100,8200,8100,8000,8500,8500,8400
1983-02-27,8100,8200,8100,8000,8500,8500,8400
1983-02-28,6800,6800,6800,6800,6800,6800,6800
1983-03-01,6800,6800,6800,6800,6800,6800,6800
1983-03-02,6800,6800,6800,6800,6800,6800,6800
1983-03-03,6800,6800,6800,6800,6800,6800,6800
1983-03-04,6800,6800,6800,6800,6800,6800,6800
1983-03-05,6800,6800,6800,6800,6800,6800,6800
1983-03-06,6800,6800,6800,6800,6800,6800,6800
1983-03-07,6800,6800,6800,6800,6800,6800,6800
1983-03-08,6800,6800,6800,6800,6800,6800,6800
1983-03-09,6800,6800,6800,6800,6800,6800,6800
1983-03-10,6800,6800,6800,6800,6800,6800,6800
1983-03-11,6800,6800,6800,6800,6800,6800,6800
1983-03-12,6800,6800,6800,6800,6800,6800,6800
1983-03-13,6800,6800,6800,6800,6800,6800,6800
1983-03-14,6800,6800,6800,6800,6800,6800,6800
1983-03-15,6800,6800,6800,6800,6800,6800,6800
1983-03-16,6800,6800,6800,6800,6800,6800,6800
1983-03-17,6800,6800,6800,6800,6800,6800,6800
1983-03-18,6800,6800,6800,6800,6800,6800,6800
1983-03-19,6800,6800,6800,6800,6800,6800,6800
1983-03-20,6800,6800,6800,6800,6800,6800,6800
1983-03-21,6800,6800,6800,6800,6800,6800,6800
1983-03-22,6800,6800,6800,6800,6800,6800,6800
1983-03-23,6800,6800,6800,6800,6800,6800,6800
1983-03-24,6800,6800,6800,6800,6800,6800,6800
1983-03-25,6800,6800,6800,6800,6800,6800,6800
1983-03-26,6800,6800,6800,6800,6800,6800,6800
1983-03-27,6800,6800,6800,6800,6800,6800,6800
1983-03-28,6800,6800,6800,6800,6800,6800,6800
1983-03-29,6800,6800,6800,6800,6800,6800,6800
1983-03-30,6800,6800,6800,6800,6800,6800,6800
1983-03-31,9100,9100,9100,9100,9100,9100,9100
1983-04-01,9100,9100,9100,9100,9100,9100,9100
1983-04-02,9100,9100,9100,9100,9100,9100,9100
1983-04-03,9100,9100,9100,9100,9100,9100,9100
1983-04-04,9100,9100,9100,9100,9100,9100,9100
1983-04-05,9100,9100,9100,9100,9100,9100,9100
1983-04-06,9100,9100,9100,9100,9100,9100,9100
1983-04-07,9100,9100,10100,9100,9100,10100,9100
1983-04-08,9100,9100,11600,9100,9100,11600,9100
1983-04-09,9100,9100,13100,9100,9100,13100,9100
1983-04-10,9100,9100,13100,9100,9100,13400,9100
1983-04-11,9100,9100,13000,9100,9100,13400,9100
1983-04-12,9100,9100,12100,9100,9100,13700,9100
1983-04-13,9100,9100,10700,9100,9100,13700,9100
1983-04-14,8800,12100,10400,8800,12100,14100,8800
1983-04-15,8800,14000,10100,8800,13800,13900,8800
1983-04-16,8800,15800,10100,8800,13900,13900,8800
1983-04-17,8800,17400,10100,8800,13900,13900,8800
1983-04-18,8800,18000,10100,8800,13900,13900,8800
1983-04-19,8800,18000,10100,8800,13900,13900,8800
1983-04-20,8800,18000,10100,8800,13900,13900,8800
1983-04-21,8800,16700,10000,11800,13800,13800,11800
1983-04-22,8800,15400,10000,13900,13800,13800,13700
1983-04-23,8800,14200,10000,15700,13800,13800,13800
1983-04-24,8800,13600,10000,17400,13800,13800,13800
1983-04-25,8800,13600,10200,18200,14000,14000,14000
1983-04-26,8800,13600,10200,18200,14000,14000,14000
1983-04-27,8800,13500,10000,18000,13800,13800,13800
1983-04-28,8800,13400,10000,16700,13800,13800,13800
1983-04-29,8800,13700,10200,15700,14000,14000,14000
1983-04-30,8100,13800,10300,14500,14100,14100,14100
1983-05-01,8100,13700,10300,13700,14100,14100,14100
1983-05-02,8100,14200,10800,14200,14600,14600,14600
1983-05-03,8100,14000,10500,14000,14300,14300,14300
1983-05-04,8100,14000,10500,14000,14300,14300,14300
1983-05-05,8100,13900,10500,13900,14300,14300,14300
1983-05-06,8100,13900,10500,13900,14300,14300,14300
1983-05-07,8100,13900,10500,13900,14300,14300,14300
1983-05-08,8100,14000,10600,14000,14400,14400,14400
1983-05-09,8100,13900,10500,13900,14300,14300,14300
1983-05-10,8100,14100,10700,14100,14500,14500,14500
1983-05-11,8100,14000,10600,14000,14400,14400,14400
1983-05-12,8100,14000,10600,14000,14400,14400,14400
1983-05-13,8100,13900,10500,13900,14300,14300,14300
1983-05-14,11000,13800,10700,13800,14100,14100,14100
1983-05-15,11000,13800,10700,13800,14200,14200,14200
1983-05-16,11000,14000,10700,14000,14400,14400,14400
1983-05-17,11000,14000,10700,14000,14400,14400,14400
1983-05-18,11000,14000,11600,14000,14400,15400,14400
1983-05-19,11000,13500,12100,13500,13800,15900,13800
1983-05-20,11000,12700,12400,12700,13000,16200,13000
1983-05-21,11000,12000,12900,12000,12400,16700,12400
1983-05-22,11000,12000,14000,12000,12400,17800,12400
1983-05-23,11000,12400,15500,12400,12700,19300,12700
1983-05-24,11000,12800,17100,12800,13200,20900,13200
1983-05-25,11000,14400,18700,13300,14800,22500,13700
1983-05-26,11000,15200,19500,13100,15600,23300,13500
1983-05-27,11000,16700,21000,13400,17100,24800,13800
1983-05-28,11000,17600,21900,13300,18000,25700,13700
1983-05-29,11000,19200,23400,13700,19500,27200,14000
1983-05-30,11000,20200,23700,13700,20500,27900,14000
1983-05-31,11000,21400,23800,13700,21700,28000,14000
1983-06-01,11000,22700,24000,15000,23000,28200,15300
1983-06-02,11000,24200,23600,16500,24600,27800,16900
1983-06-03,11000,25300,22600,17600,25700,26800,18000
1983-06-04,11000,26400,21500,18700,26700,25700,19000
1983-06-05,11000,27800,20900,20100,28200,22700,20500
1983-06-06,11000,28700,19700,21000,28800,19700,21400
1983-06-07,11000,29800,18700,22100,28800,16700,22500
1983-06-08,11000,30900,17600,23200,28800,13700,23500
1983-06-09,11000,31900,16600,24200,27800,10700,24600
1983-06-10,11000,32500,15600,25300,26800,8800,25700
1983-06-11,11000,32900,14900,26800,26100,9000,27100
1983-06-12,11000,32800,13800,27700,25000,9000,28100
1983-06-13,11000,32000,10900,29000,24100,9000,29000
1983-06-14,11000,30800,8900,29900,22900,8900,28900
1983-06-15,11000,30200,9200,31400,22300,9200,29200
1983-06-16,11000,28900,9000,32200,21000,9000,28000
1983-06-17,11000,27800,8900,32700,19900,8900,26900
1983-06-18,11000,26700,8800,32700,18800,8800,25800
1983-06-19,11000,23700,8900,29700,18000,8900,25000
1983-06-20,11000,20700,9000,26700,15100,9000,24100
1983-06-21,11000,17700,9000,23700,12100,9000,21100
1983-06-22,11000,14700,9200,20700,9300,9200,18100
1983-06-23,11000,11700,9700,17700,9700,9700,15100
1983-06-24,11000,9500,9500,14700,9500,9500,12100
1983-06-25,11000,9200,9200,11700,9200,9200,9200
1983-06-26,11000,8500,8500,8700,8500,8500,8500
1983-06-27,11000,8400,8400,8400,8400,8400,8400
1983-06-28,11000,9000,9000,9000,9000,9000,9000
1983-06-29,11000,8600,8600,8600,8600,8600,8600
1983-06-30,11000,8600,8600,8600,8600,8600,8600
1983-07-01,11000,8900,8900,8900,8900,8900,8900
1983-07-02,11000,8800,8800,8800,8800,8800,8800
1983-07-03,11000,8300,8300,8300,8300,8300,8300
1983-07-04,11000,8200,8200,8200,8200,8200,8200
1983-07-05,11000,8600,8600,8600,8600,8600,8600
1983-07-06,11000,8600,8600,8600,8600,8600,8600
1983-07-07,11000,8400,8400,8400,8400,8400,8400
1983-07-08,11000,8400,8400,8400,8400,8400,8400
1983-07-09,11000,8300,8300,8300,8300,8300,8300
1983-07-10,11000,8100,8100,8100,8100,8100,8100
1983-07-11,11000,8100,8100,8100,8100,8100,8100
1983-07-12,11000,7900,7900,7900,7900,7900,7900
1983-07-13,11000,5000,8200,8200,8200,8200,8200
1983-07-14,11000,5000,8400,8400,8400,8400,8400
1983-07-15,11000,5000,8300,8300,8300,8300,8300
1983-07-16,11000,5000,8100,8100,8100,8100,8100
1983-07-17,11000,5000,7600,7600,7600,7600,7600
1983-07-18,11000,5000,6900,5000,6900,6900,6900
1983-07-19,11000,5000,6400,5000,6400,6400,6400
1983-07-20,11000,5000,6400,5000,6400,6400,5000
1983-07-21,11000,5000,6400,5000,6400,5000,5000
1983-07-22,11000,5000,6400,5000,6400,5000,5000
1983-07-23,11000,5000,6400,5000,6400,5000,5000
1983-07-24,11000,5000,7200,5000,7200,5000,5000
1983-07-25,11000,5000,7200,5000,7200,5000,5000
1983-07-26,11000,5000,7200,5000,7200,5000,5000
1983-07-27,11000,5000,7300,5000,7300,5000,5000
1983-07-28,11000,5000,7800,5000,7800,5000,5000
1983-07-29,11000,5000,8200,5000,8200,5000,5000
1983-07-30,11000,5000,8200,5000,8200,5000,5000
1983-07-31,11000,5000,8200,5000,8200,5000,5000
1983-08-01,11000,5000,8300,5000,8300,5000,5000
1983-08-02,11000,5000,5300,5000,8300,5000,5000
1983-08-03,11000,5000,5000,5000,8400,5000,5000
1983-08-04,11000,5000,5000,5000,8600,5000,5000
1983-08-05,11000,5000,5000,5000,8900,5000,5000
1983-08-06,11000,5000,5000,5000,8800,5000,5000
1983-08-07,11000,5000,5000,5000,8800,5000,5000
1983-08-08,11000,5000,5000,5000,8800,5000,5000
1983-08-09,8000,5000,5000,5000,8800,5000,5000
1983-08-10,5000,5000,5000,5000,8800,5000,5000
1983-08-11,5000,5000,5000,5000,8900,5000,5000
1983-08-12,5000,5000,5000,5000,8800,5000,5000
1983-08-13,5000,5000,5000,5000,8800,5000,5000
1983-08-14,5000,5000,5000,5000,8800,5000,5000
1983-08-15,5000,5000,5000,5000,8800,5000,5000
1983-08-16,5000,5000,5000,5000,8700,5000,5000
1983-08-17,5000,5000,5000,5000,8700,5000,5000
1983-08-18,5000,5000,5000,5000,8500,5000,5000
1983-08-19,5000,5000,5000,5000,8400,5000,5000
1983-08-20,5000,5000,5000,5000,8400,5000,5000
1983-08-21,5000,5000,5000,5000,8400,5000,5000
1983-08-22,5000,5000,5000,5000,8400,5000,5000
1983-08-23,6500,5000,5000,5000,8400,5000,5000
1983-08-24,6500,5000,5000,5000,8400,5000,5000
1983-08-25,6500,5000,5000,5000,8400,5000,5000
1983-08-26,6500,5000,5000,5000,8400,5000,5000
1983-08-27,6500,5000,5000,5000,8400,5000,5000
1983-08-28,6500,5000,5000,5000,8400,5000,5000
1983-08-29,6500,5000,5000,5000,8400,5000,5000
1983-08-30,6500,5000,5000,5000,8400,5000,5000
1983-08-31,5000,5000,5000,5000,8400,5000,5000
1983-09-01,5000,5000,5000,5000,6400,5000,5000
1983-09-02,5000,5000,5000,5000,6400,5000,5000
1983-09-03,5000,5000,5000,5000,6400,5000,5000
1983-09-04,5000,5000,5000,5000,6400,5000,5000
1983-09-05,5000,5000,5000,5000,6400,5000,5000
1983-09-06,5000,5000,5000,5000,6400,5000,5000
1983-09-07,5000,5000,5000,5000,6400,5000,5000
1983-09-08,5000,5000,5000,5000,6400,5000,5000
1983-09-09,5000,5000,5000,5000,6400,5000,5000
1983-09-10,5000,5000,5000,5000,6400,5000,5000
1983-09-11,5000,5000,5000,5000,6400,5000,5000
1983-09-12,5000,5000,5000,5000,6400,5000,5000
1983-09-13,5000,5000,5000,5000,6400,5000,5000
1983-09-14,9700,7300,9300,5000,6900,8300,5000
1983-09-15,9700,7300,9300,5000,6900,8300,5000
1983-09-16,9700,7300,9300,5000,6900,8300,5000
1983-09-17,9700,7300,9300,5000,6900,8300,8100
1983-09-18,9700,7300,9300,7800,6900,8300,8100
1983-09-19,9700,7300,9300,7800,6900,8300,8100
1983-09-20,9900,7600,9500,8200,7200,8600,8400
1983-09-21,9900,7600,9500,8200,7200,8600,8400
1983-09-22,9900,7600,9500,8200,7200,8600,8400
1983-09-23,9900,7600,9500,8200,7200,8600,8400
1983-09-24,9900,7600,9500,8200,7200,8600,8400
1983-09-25,9900,7600,9500,8200,7200,8600,8400
1983-09-26,9900,7600,9500,8200,7200,8600,8400
1983-09-27,9900,7600,9500,8200,7200,8600,8400
1983-09-28,9900,7600,9500,8200,7200,8600,8400
1983-09-29,9900,7600,9500,8200,7200,8600,8400
1983-09-30,9700,7300,9200,7800,6800,8300,8100
1983-10-01,9700,7300,9200,7800,6800,8300,8100
1983-10-02,9700,7300,9200,7800,6800,8300,8100
1983-10-03,9700,7300,9200,7800,6800,8300,8100
1983-10-04,9700,7300,9200,7800,6800,8300,8100
1983-10-05,9700,7300,9200,7800,6800,8300,8100
1983-10-06,9400,7100,9000,7700,6700,8100,8000
1983-10-07,9400,7100,9000,7700,6700,8100,8000
1983-10-08,9400,7100,9000,7700,6700,8100,8000
1983-10-09,9400,7100,9000,7700,6700,8100,8000
1983-10-10,9400,7100,9000,7700,6700,8100,8000
1983-10-11,9400,7100,9000,7700,6700,8100,8000
1983-10-12,9400,7100,9000,7700,6700,8100,8000
1983-10-13,9400,7100,9000,7700,6700,8100,8000
1983-10-14,9400,7000,9000,7600,6600,8100,7900
1983-10-15,9400,7000,9000,7600,6600,8100,7900
1983-10-16,9400,7000,9000,7600,6600,8100,7900
1983-10-17,9400,7000,9000,7600,6600,8100,7900
1983-10-18,9400,7000,9000,7600,6600,8100,7900
1983-10-19,9400,7000,9000,7600,6600,8100,7900
1983-10-20,9400,7100,9000,7500,6600,8000,7800
1983-10-21,9400,7100,9000,7500,6600,8000,7800
1983-10-22,9400,7100,9000,7500,6600,8000,7800
1983-10-23,9400,7100,9000,7500,6600,8000,7800
1983-10-24,9400,7100,9000,7500,6600,8000,7800
1983-10-25,9400,7100,9000,7500,6600,8000,7800
1983-10-26,9400,7100,9000,7500,6600,8000,7800
1983-10-27,9400,7100,9000,7500,6600,8000,7800
1983-10-28,9400,7100,9000,7500,6600,8000,7800
1983-10-29,9400,7100,9000,7500,6600,8000,7800
1983-10-30,9400,7100,9000,7500,6600,8000,7800
1983-10-31,9800,7400,9400,8000,7000,8400,8300
1983-11-01,9800,7400,9400,8000,7000,8400,8300
1983-11-02,9800,7400,9400,8000,7000,8400,8300
1983-11-03,9800,7400,9400,8000,7000,8400,8300
1983-11-04,9800,7400,9400,8000,7000,8400,8300
1983-11-05,9800,7400,9400,8000,7000,8400,8300
1983-11-06,9800,7400,9400,8000,7000,8400,8300
1983-11-07,9800,7400,9400,8000,7000,8400,8300
1983-11-08,9800,7400,9400,8000,7000,8400,8300
1983-11-09,9800,7400,9400,8000,7000,8400,8300
1983-11-10,9800,7400,9400,8000,7000,8400,8300
1983-11-11,9800,7400,9400,8000,7000,8400,8300
1983-11-12,9800,7400,9400,8000,7000,8400,8300
1983-11-13,9800,7400,9400,8000,7000,8400,8300
1983-11-14,9900,7600,9500,8100,7100,8700,8400
1983-11-15,9900,7600,9500,8100,7100,8700,8400
1983-11-16,9900,7600,9500,8100,7100,8700,8400
1983-11-17,9900,7600,9500,8100,7100,8700,8400
1983-11-18,9900,7600,9500,8100,7100,8700,8400
1983-11-19,9900,7600,9500,8100,7100,8700,8400
1983-11-20,9900,7600,9500,8100,7100,8700,8400
1983-11-21,9900,7600,9500,8100,7100,8700,8400
1983-11-22,9900,7600,9500,8100,7100,8700,8400
1983-11-23,9900,7600,9500,8100,7100,8700,8400
1983-11-24,9900,7600,9500,8100,7100,8700,8400
1983-11-25,9900,7600,9500,8100,7100,8700,8400
1983-11-26,9900,7600,9500,8100,7100,8700,8400
1983-11-27,9900,7600,9500,8100,7100,8700,8400
1983-11-28,9900,7600,9500,8100,7100,8700,8400
1983-11-29,9900,7600,9500,8100,7100,8700,8400
1983-11-30,12500,10100,12000,10700,9700,11200,11000
1983-12-01,12500,10100,12000,10700,9700,11200,11000
1983-12-02,12500,10100,12000,10700,9700,11200,11000
1983-12-03,12500,10100,12000,10700,9700,11200,11000
1983-12-04,12500,10100,12000,10700,9700,11200,11000
1983-12-05,12500,10100,12000,10700,9700,11200,11000
1983-12-06,12500,10100,12000,10700,9700,11200,11000
1983-12-07,12500,10100,12000,10700,9700,11200,11000
1983-12-08,12500,10100,12000,10700,9700,11200,11000
1983-12-09,12500,10100,12000,10700,9700,11200,11000
1983-12-10,12500,10100,12000,10700,9700,11200,11000
1983-12-11,12500,10100,12000,10700,9700,11200,11000
1983-12-12,12500,10100,12000,10700,9700,11200,11000
1983-12-13,12500,10100,12000,10700,9700,11200,11000
1983-12-14,12400,10200,12000,10700,9800,11200,11000
1983-12-15,12400,10200,12000,10700,9800,11200,11000
1983-12-16,12400,10200,12000,10700,9800,11200,11000
1983-12-17,12400,10200,12000,10700,9800,11200,11000
1983-12-18,12400,10200,12000,10700,9800,11200,11000
1983-12-19,12400,10200,12000,10700,9800,11200,11000
1983-12-20,12400,10200,12000,10700,9800,11200,11000
1983-12-21,12400,10200,12000,10700,9800,11200,11000
1983-12-22,12400,10200,12000,10700,9800,11200,11000
1983-12-23,12400,10200,12000,10700,9800,11200,11000
1983-12-24,12400,10200,12000,10700,9800,11200,11000
1983-12-25,12400,10200,12000,10700,9800,11200,11000
1983-12-26,12400,10200,12000,10700,9800,11200,11000
1983-12-27,12400,10200,12000,10700,9800,11200,11000
1983-12-28,12400,10200,12000,10700,9800,11200,11000
1983-12-29,12400,10200,12000,10700,9800,11200,11000
1983-12-30,12400,10200,12000,10700,9800,11200,11000
1983-12-31,11900,9600,11400,10200,9300,10500,10400
1984-01-01,11900,9600,11400,10200,9300,10500,10400
1984-01-02,11900,9600,11400,10200,9300,10500,10400
1984-01-03,11900,9600,11400,10200,9300,10500,10400
1984-01-04,11900,9600,11400,10200,9300,10500,10400
1984-01-05,11900,9600,11400,10200,9300,10500,10400
1984-01-06,11900,9600,11400,10200,9300,10500,10400
1984-01-07,11900,9600,11400,10200,9300,10500,10400
1984-01-08,11900,9600,11400,10200,9300,10500,10400
1984-01-09,11900,9600,11400,10200,9300,10500,10400
1984-01-10,11900,9600,11400,10200,9300,10500,10400
1984-01-11,11900,9600,11400,10200,9300,10500,10400
1984-01-12,11900,9600,11400,10200,9300,10500,10400
1984-01-13,11900,9600,11400,10200,9300,10500,10400
1984-01-14,11900,9600,11400,10200,9300,10500,10400
1984-01-15,11900,9600,11400,10200,9300,10500,10400
1984-01-16,11900,9600,11400,10200,9300,10500,10400
1984-01-17,11900,9600,11400,10200,9300,10500,10400
1984-01-18,11900,9600,11400,10200,9300,10500,10400
1984-01-19,11900,9600,11400,10200,9300,10500,10400
1984-01-20,11900,9600,11400,10200,9300,10500,10400
1984-01-21,11900,9600,11400,10200,9300,10500,10400
1984-01-22,11900,9600,11400,10200,9300,10500,10400
1984-01-23,11900,9600,11400,10200,9300,10500,10400
1984-01-24,11900,9600,11400,10200,9300,10500,10400
1984-01-25,11900,9600,11400,10200,9300,10500,10400
1984-01-26,11900,9600,11400,10200,9300,10500,10400
1984-01-27,11900,9600,11400,10200,9300,10500,10400
1984-01-28,11900,9600,11400,10200,9300,10500,10400
1984-01-29,11900,9600,11400,10200,9300,10500,10400
1984-01-30,11900,9600,11400,10200,9300,10500,10400
1984-01-31,11900,9600,11400,10200,9300,10500,10400
1984-02-01,11900,9600,11400,10200,9300,10500,10400
1984-02-02,11900,9600,11400,10200,9300,10500,10400
1984-02-03,11900,9600,11400,10200,9300,10500,10400
1984-02-04,11900,9600,11400,10200,9300,10500,10400
1984-02-05,11900,9600,11400,10200,9300,10500,10400
1984-02-06,11900,9600,11400,10200,9300,10500,10400
1984-02-07,11900,9600,11400,10200,9300,10500,10400
1984-02-08,11900,9600,11400,10200,9300,10500,10400
1984-02-09,11900,9600,11400,10200,9300,10500,10400
1984-02-10,11900,9600,11400,10200,9300,10500,10400
1984-02-11,11900,9600,11400,10200,9300,10500,10400
1984-02-12,11900,9600,11400,10200,9300,10500,10400
1984-02-13,11900,9600,11400,10200,9300,10500,10400
1984-02-14,11900,9600,11400,10200,9300,10500,10400
1984-02-15,11900,9600,11400,10200,9300,10500,10400
1984-02-16,11900,9600,11400,10200,9300,10500,10400
1984-02-17,11900,9600,11400,10200,9300,10500,10400
1984-02-18,11900,9600,11400,10200,9300,10500,10400
1984-02-19,11900,9600,11400,10200,9300,10500,10400
1984-02-20,11900,9600,11400,10200,9300,10500,10400
1984-02-21,11900,9600,11400,10200,9300,10500,10400
1984-02-22,11900,9600,11400,10200,9300,10500,10400
1984-02-23,11900,9600,11400,10200,9300,10500,10400
1984-02-24,11900,9600,11400,10200,9300,10500,10400
1984-02-25,11900,9600,11400,10200,9300,10500,10400
1984-02-26,11900,9600,11400,10200,9300,10500,10400
1984-02-27,11900,9600,11400,10200,9300,10500,10400
1984-02-28,11900,9600,11400,10200,9300,10500,10400
1984-02-29,8900,6800,8400,7200,6800,7500,7400
1984-03-01,6800,6800,6800,6800,6800,6800,6800
1984-03-02,6800,6800,6800,6800,6800,6800,6800
1984-03-03,6800,6800,6800,6800,6800,6800,6800
1984-03-04,6800,6800,6800,6800,6800,6800,6800
1984-03-05,6800,6800,6800,6800,6800,6800,6800
1984-03-06,6800,6800,6800,6800,6800,6800,6800
1984-03-07,6800,6800,6800,6800,6800,6800,6800
1984-03-08,6800,6800,6800,6800,6800,6800,6800
1984-03-09,6800,6800,6800,6800,6800,6800,6800
1984-03-10,6800,6800,6800,6800,6800,6800,6800
1984-03-11,6800,6800,6800,6800,6800,6800,6800
1984-03-12,6800,6800,6800,6800,6800,6800,6800
