"Year","Hatch_Date","Develop_Mod","Drift_Mod","anoxic_layer","NoAct","1","1a","1b","2","2a","2b"
1983,1983-06-23,"New",0.9,FALSE,0,0.973268796090562,0,0,0,0,0.964054054620035
1983,1983-06-23,"New",0.9,TRUE,0,0.973372346496578,0,0,0,0,0.964713100886771
1983,1983-06-23,"New",1,FALSE,0,0.965068667541648,0,0,0,0,0.951483389336823
1983,1983-06-23,"New",1,TRUE,0,0.965583154223786,0,0,0,0,0.952964996436566
1983,1983-06-23,"Old",0.9,FALSE,0,0.964135698698785,0,0,0,0,0.950767969321598
1983,1983-06-23,"Old",0.9,TRUE,0,0.964449597248388,0,0,0,0,0.951680225923473
1983,1983-06-23,"Old",1,FALSE,0,0.95230901458421,0,0,0,0,0.937607920553958
1983,1983-06-23,"Old",1,TRUE,0,0.952888208234244,0,0,0,0,0.938703500560922
1983,1983-06-25,"New",0.9,FALSE,0,0.977285747628414,0,0,0,0,0.97594943765538
1983,1983-06-25,"New",0.9,TRUE,0,0.977285874969712,0,0,0,0,0.9759624019833
1983,1983-06-25,"New",1,FALSE,0,0.975840566843028,0,0,0,0,0.970800377053528
1983,1983-06-25,"New",1,TRUE,0,0.975854615865457,0,0,0,0,0.97095622712606
1983,1983-06-25,"Old",0.9,FALSE,0,0.974899260986705,0,0,0,0,0.969648803416475
1983,1983-06-25,"Old",0.9,TRUE,0,0.974916225004433,0,0,0,0,0.969760153165651
1983,1983-06-25,"Old",1,FALSE,0,0.967605231265145,0,0,0,0,0.958475255215723
1983,1983-06-25,"Old",1,TRUE,0,0.96772700476037,0,0,0,0,0.958783054739711
1983,1983-06-26,"New",0.9,FALSE,0,0,0,0.975882349559931,0.977047522631451,0,0
1983,1983-06-26,"New",0.9,TRUE,0,0,0,0.975891629295567,0.977048833524515,0,0
1983,1983-06-26,"New",1,FALSE,0,0,0,0.970897730928051,0.973749040467937,0,0
1983,1983-06-26,"New",1,TRUE,0,0,0,0.97101469859845,0.973813620849426,0,0
1983,1983-06-26,"Old",0.9,FALSE,0,0,0,0.970297824898057,0.971660066646034,0,0
1983,1983-06-26,"Old",0.9,TRUE,0,0,0,0.970373260286035,0.971750109383845,0,0
1983,1983-06-26,"Old",1,FALSE,0,0,0,0.959417190666711,0.957202744995456,0,0
1983,1983-06-26,"Old",1,TRUE,0,0,0,0.959654496557747,0.957702363454493,0,0
1983,1983-06-27,"New",0.9,FALSE,0,0,0,0,0,0,0.977353130764174
1983,1983-06-27,"New",0.9,TRUE,0,0,0,0,0,0,0.977353146820077
1983,1983-06-27,"New",1,FALSE,0,0,0,0,0,0,0.976431350157591
1983,1983-06-27,"New",1,TRUE,0,0,0,0,0,0,0.976435577666836
1983,1983-06-27,"Old",0.9,FALSE,0,0,0,0,0,0,0.975707835568249
1983,1983-06-27,"Old",0.9,TRUE,0,0,0,0,0,0,0.975713638481916
1983,1983-06-27,"Old",1,FALSE,0,0,0,0,0,0,0.96907000640454
1983,1983-06-27,"Old",1,TRUE,0,0,0,0,0,0,0.969112625568785
1983,1983-06-28,"New",0.9,FALSE,0,0,0,0.977245438334663,0,0,0
1983,1983-06-28,"New",0.9,TRUE,0,0,0,0.977245609330151,0,0,0
1983,1983-06-28,"New",1,FALSE,0,0,0,0.975811047377835,0,0,0
1983,1983-06-28,"New",1,TRUE,0,0,0,0.975820559284402,0,0,0
1983,1983-06-28,"Old",0.9,FALSE,0,0,0,0.975160147510692,0,0,0
1983,1983-06-28,"Old",0.9,TRUE,0,0,0,0.9751701108753,0,0,0
1983,1983-06-28,"Old",1,FALSE,0,0,0,0.968197511560492,0,0,0
1983,1983-06-28,"Old",1,TRUE,0,0,0,0.968278435134794,0,0,0
1983,1983-06-30,"New",0.9,FALSE,0,0,0,0.977370923580658,0,0,0
1983,1983-06-30,"New",0.9,TRUE,0,0,0,0.977370938640942,0,0,0
1983,1983-06-30,"New",1,FALSE,0,0,0,0.976693796535844,0,0,0
1983,1983-06-30,"New",1,TRUE,0,0,0,0.976698838945488,0,0,0
1983,1983-06-30,"Old",0.9,FALSE,0,0,0,0.975962517500168,0,0,0
1983,1983-06-30,"Old",0.9,TRUE,0,0,0,0.97597077902601,0,0,0
1983,1983-06-30,"Old",1,FALSE,0,0,0,0.970209097739274,0,0,0
1983,1983-06-30,"Old",1,TRUE,0,0,0,0.970294056864275,0,0,0
1983,NA,NA,NA,NA,0,0,0,0,0,0,0
1984,NA,NA,NA,NA,0,0,0,0,0,0,0
1985,1985-06-14,"New",0.9,FALSE,0,0,0,0,0.899103385580013,0,0
1985,1985-06-14,"New",0.9,TRUE,0,0,0,0,0.903310678528511,0,0
1985,1985-06-14,"New",1,FALSE,0,0,0,0,0.887075421764015,0,0
1985,1985-06-14,"New",1,TRUE,0,0,0,0,0.889621325733829,0,0
1985,1985-06-14,"Old",0.9,FALSE,0,0,0,0,0.887236259599737,0,0
1985,1985-06-14,"Old",0.9,TRUE,0,0,0,0,0.888679101040059,0,0
1985,1985-06-14,"Old",1,FALSE,0,0,0,0,0.881759162158777,0,0
1985,1985-06-14,"Old",1,TRUE,0,0,0,0,0.882776675970318,0,0
1985,1985-06-18,"New",0.9,FALSE,0,0.908003423997047,0,0,0,0,0.902553527953101
1985,1985-06-18,"New",0.9,TRUE,0,0.911990376864171,0,0,0,0,0.90714355300125
1985,1985-06-18,"New",1,FALSE,0,0.892792831257067,0,0,0,0,0.886305345626255
1985,1985-06-18,"New",1,TRUE,0,0.896086233932158,0,0,0,0,0.890217236786763
1985,1985-06-18,"Old",0.9,FALSE,0,0.891685203264941,0,0,0,0,0.885399001450684
1985,1985-06-18,"Old",0.9,TRUE,0,0.893394367193947,0,0,0,0,0.887376328170588
1985,1985-06-18,"Old",1,FALSE,0,0.885743063169475,0,0,0,0,0.879599189187221
1985,1985-06-18,"Old",1,TRUE,0,0.886996225424311,0,0,0,0,0.880903501205031
1985,1985-06-21,"New",0.9,FALSE,0,0.907309232236859,0,0.902535766315111,0.921080223170107,0,0.900632596769865
1985,1985-06-21,"New",0.9,TRUE,0,0.909645352028484,0,0.905352576155007,0.92656320482324,0,0.903463398792147
1985,1985-06-21,"New",1,FALSE,0,0.89838068686544,0,0.889479245209383,0.905643956350821,0,0.890878161032855
1985,1985-06-21,"New",1,TRUE,0,0.900000832457836,0,0.891310236562534,0.9089403610214,0,0.892681658824793
1985,1985-06-21,"Old",0.9,FALSE,0,0.898564292649964,0,0.888680663018042,0.906979292077547,0,0.89101588829112
1985,1985-06-21,"Old",0.9,TRUE,0,0.89957860763627,0,0.889719872410653,0.909118055966516,0,0.892150529458956
1985,1985-06-21,"Old",1,FALSE,0,0.892635890515385,0,0.884381788806278,0.897829380378303,0,0.885885111319572
1985,1985-06-21,"Old",1,TRUE,0,0.893572923295042,0,0.885003800382251,0.899614789201734,0,0.886781206676847
1985,1985-06-23,"New",0.9,FALSE,0,0,0,0,0,0,0.910076090509226
1985,1985-06-23,"New",0.9,TRUE,0,0,0,0,0,0,0.913675326717733
1985,1985-06-23,"New",1,FALSE,0,0,0,0,0,0,0.898653074696393
1985,1985-06-23,"New",1,TRUE,0,0,0,0,0,0,0.901027001073404
1985,1985-06-23,"Old",0.9,FALSE,0,0,0,0,0,0,0.897815836598795
1985,1985-06-23,"Old",0.9,TRUE,0,0,0,0,0,0,0.89908860538393
1985,1985-06-23,"Old",1,FALSE,0,0,0,0,0,0,0.892135250579147
1985,1985-06-23,"Old",1,TRUE,0,0,0,0,0,0,0.892975942347684
1985,1985-06-25,"New",0.9,FALSE,0,0.957992892983909,0,0.926099566717271,0,0,0.921778581357191
1985,1985-06-25,"New",0.9,TRUE,0,0.959054727895679,0,0.929233154022968,0,0,0.925458277681265
1985,1985-06-25,"New",1,FALSE,0,0.937698290031572,0,0.907633091585902,0,0,0.906366684057206
1985,1985-06-25,"New",1,TRUE,0,0.940342648232517,0,0.910617027201392,0,0,0.909592622194543
1985,1985-06-25,"Old",0.9,FALSE,0,0.927488830214028,0,0.90152804644402,0,0,0.903467699868953
1985,1985-06-25,"Old",0.9,TRUE,0,0.929417397383028,0,0.902956683228434,0,0,0.905097266962808
1985,1985-06-25,"Old",1,FALSE,0,0.912050958571213,0,0.893119233026897,0,0,0.896521831782774
1985,1985-06-25,"Old",1,TRUE,0,0.912814461900475,0,0.894087364519792,0,0,0.897884829316571
1985,1985-06-26,"New",0.9,FALSE,0,0,0,0.920517363120016,0.977079342356703,0,0
1985,1985-06-26,"New",0.9,TRUE,0,0,0,0.924921832686683,0.977080153228482,0,0
1985,1985-06-26,"New",1,FALSE,0,0,0,0.904069672576299,0.972550071263607,0,0
1985,1985-06-26,"New",1,TRUE,0,0,0,0.907796128083205,0.972652923094192,0,0
1985,1985-06-26,"Old",0.9,FALSE,0,0,0,0.902329933005002,0.962183159469972,0,0
1985,1985-06-26,"Old",0.9,TRUE,0,0,0,0.904429084789355,0.962595423694831,0,0
1985,1985-06-26,"Old",1,FALSE,0,0,0,0.89407538444165,0.936126764019235,0,0
1985,1985-06-26,"Old",1,TRUE,0,0,0,0.896118439459556,0.938143657863111,0,0
1985,1985-06-27,"New",0.9,FALSE,0,0,0,0,0,0,0.932135070678968
1985,1985-06-27,"New",0.9,TRUE,0,0,0,0,0,0,0.938815166176304
1985,1985-06-27,"New",1,FALSE,0,0,0,0,0,0,0.910794538506756
1985,1985-06-27,"New",1,TRUE,0,0,0,0,0,0,0.917521414271561
1985,1985-06-27,"Old",0.9,FALSE,0,0,0,0,0,0,0.908177570120586
1985,1985-06-27,"Old",0.9,TRUE,0,0,0,0,0,0,0.911520895342625
1985,1985-06-27,"Old",1,FALSE,0,0,0,0,0,0,0.899618294021002
1985,1985-06-27,"Old",1,TRUE,0,0,0,0,0,0,0.902149143838726
1985,1985-06-28,"New",0.9,FALSE,0,0,0,0.969409980163998,0,0,0
1985,1985-06-28,"New",0.9,TRUE,0,0,0,0.969669605414885,0,0,0
1985,1985-06-28,"New",1,FALSE,0,0,0,0.952726500465377,0,0,0
